Month,Count,Direction,Visa
2019-08-01,4019,Arrivals,New Zealand and Australian citizens
2019-09-01,4412,Arrivals,New Zealand and Australian citizens
2019-10-01,4608,Arrivals,New Zealand and Australian citizens
2019-11-01,5164,Arrivals,New Zealand and Australian citizens
2019-12-01,8295,Arrivals,New Zealand and Australian citizens
2020-01-01,5181,Arrivals,New Zealand and Australian citizens
2020-02-01,4465,Arrivals,New Zealand and Australian citizens
2020-03-01,5937,Arrivals,New Zealand and Australian citizens
2020-04-01,819,Arrivals,New Zealand and Australian citizens
2020-05-01,1099,Arrivals,New Zealand and Australian citizens
2020-06-01,1655,Arrivals,New Zealand and Australian citizens
2020-07-01,2896,Arrivals,New Zealand and Australian citizens
2020-08-01,3636,Arrivals,New Zealand and Australian citizens
2020-09-01,3929,Arrivals,New Zealand and Australian citizens
2020-10-01,3455,Arrivals,New Zealand and Australian citizens
2020-11-01,3495,Arrivals,New Zealand and Australian citizens
2020-12-01,3678,Arrivals,New Zealand and Australian citizens
2021-01-01,2990,Arrivals,New Zealand and Australian citizens
2021-02-01,2614,Arrivals,New Zealand and Australian citizens
2021-03-01,2642,Arrivals,New Zealand and Australian citizens
2021-04-01,3775,Arrivals,New Zealand and Australian citizens
2021-05-01,3693,Arrivals,New Zealand and Australian citizens
2021-06-01,2762,Arrivals,New Zealand and Australian citizens
2021-07-01,3601,Arrivals,New Zealand and Australian citizens
2021-08-01,1100,Arrivals,New Zealand and Australian citizens
2021-09-01,1032,Arrivals,New Zealand and Australian citizens
2021-10-01,1901,Arrivals,New Zealand and Australian citizens
2021-11-01,1858,Arrivals,New Zealand and Australian citizens
2021-12-01,2756,Arrivals,New Zealand and Australian citizens
2022-01-01,1879,Arrivals,New Zealand and Australian citizens
2022-02-01,1244,Arrivals,New Zealand and Australian citizens
2022-03-01,3998,Arrivals,New Zealand and Australian citizens
2022-04-01,3142,Arrivals,New Zealand and Australian citizens
2022-05-01,2525,Arrivals,New Zealand and Australian citizens
2022-06-01,2279,Arrivals,New Zealand and Australian citizens
2022-07-01,2754,Arrivals,New Zealand and Australian citizens
2022-08-01,2408,Arrivals,New Zealand and Australian citizens
2022-09-01,2469,Arrivals,New Zealand and Australian citizens
2022-10-01,2490,Arrivals,New Zealand and Australian citizens
2022-11-01,2819,Arrivals,New Zealand and Australian citizens
2022-12-01,3817,Arrivals,New Zealand and Australian citizens
2023-01-01,3400,Arrivals,New Zealand and Australian citizens
2023-02-01,2187,Arrivals,New Zealand and Australian citizens
2023-03-01,1999,Arrivals,New Zealand and Australian citizens
2023-04-01,2160,Arrivals,New Zealand and Australian citizens
2023-05-01,1908,Arrivals,New Zealand and Australian citizens
2023-06-01,2064,Arrivals,New Zealand and Australian citizens
2023-07-01,2283,Arrivals,New Zealand and Australian citizens
2023-08-01,2424,Arrivals,New Zealand and Australian citizens
2023-09-01,3059,Arrivals,New Zealand and Australian citizens
2023-10-01,3083,Arrivals,New Zealand and Australian citizens
2023-11-01,3680,Arrivals,New Zealand and Australian citizens
2023-12-01,6205,Arrivals,New Zealand and Australian citizens
2001-01-01,7213,Arrivals,Other
2001-02-01,8069,Arrivals,Other
2001-03-01,5737,Arrivals,Other
2001-04-01,5602,Arrivals,Other
2001-05-01,4839,Arrivals,Other
2001-06-01,5521,Arrivals,Other
2001-07-01,7415,Arrivals,Other
2001-08-01,6500,Arrivals,Other
2001-09-01,7359,Arrivals,Other
2001-10-01,7256,Arrivals,Other
2001-11-01,7779,Arrivals,Other
2001-12-01,6720,Arrivals,Other
2002-01-01,10515,Arrivals,Other
2002-02-01,9248,Arrivals,Other
2002-03-01,8521,Arrivals,Other
2002-04-01,7267,Arrivals,Other
2002-05-01,6142,Arrivals,Other
2002-06-01,7045,Arrivals,Other
2002-07-01,8692,Arrivals,Other
2002-08-01,7924,Arrivals,Other
2002-09-01,8244,Arrivals,Other
2002-10-01,7793,Arrivals,Other
2002-11-01,8241,Arrivals,Other
2002-12-01,6957,Arrivals,Other
2003-01-01,10193,Arrivals,Other
2003-02-01,8929,Arrivals,Other
2003-03-01,7230,Arrivals,Other
2003-04-01,6048,Arrivals,Other
2003-05-01,5091,Arrivals,Other
2003-06-01,5557,Arrivals,Other
2003-07-01,126,Arrivals,Other
2003-08-01,164,Arrivals,Other
2003-09-01,123,Arrivals,Other
2003-10-01,124,Arrivals,Other
2003-11-01,111,Arrivals,Other
2003-12-01,159,Arrivals,Other
2004-01-01,102,Arrivals,Other
2004-02-01,78,Arrivals,Other
2004-03-01,100,Arrivals,Other
2004-04-01,66,Arrivals,Other
2004-05-01,52,Arrivals,Other
2004-06-01,89,Arrivals,Other
2004-07-01,95,Arrivals,Other
2004-08-01,102,Arrivals,Other
2004-09-01,109,Arrivals,Other
2004-10-01,109,Arrivals,Other
2004-11-01,111,Arrivals,Other
2004-12-01,107,Arrivals,Other
2005-01-01,126,Arrivals,Other
2005-02-01,107,Arrivals,Other
2005-03-01,96,Arrivals,Other
2005-04-01,92,Arrivals,Other
2005-05-01,94,Arrivals,Other
2005-06-01,111,Arrivals,Other
2005-07-01,84,Arrivals,Other
2005-08-01,95,Arrivals,Other
2005-09-01,63,Arrivals,Other
2005-10-01,100,Arrivals,Other
2005-11-01,83,Arrivals,Other
2005-12-01,108,Arrivals,Other
2006-01-01,118,Arrivals,Other
2006-02-01,79,Arrivals,Other
2006-03-01,90,Arrivals,Other
2006-04-01,87,Arrivals,Other
2006-05-01,100,Arrivals,Other
2006-06-01,75,Arrivals,Other
2006-07-01,105,Arrivals,Other
2006-08-01,111,Arrivals,Other
2006-09-01,104,Arrivals,Other
2006-10-01,121,Arrivals,Other
2006-11-01,125,Arrivals,Other
2006-12-01,114,Arrivals,Other
2007-01-01,102,Arrivals,Other
2007-02-01,96,Arrivals,Other
2007-03-01,69,Arrivals,Other
2007-04-01,113,Arrivals,Other
2007-05-01,87,Arrivals,Other
2007-06-01,61,Arrivals,Other
2007-07-01,90,Arrivals,Other
2007-08-01,92,Arrivals,Other
2007-09-01,124,Arrivals,Other
2007-10-01,78,Arrivals,Other
2007-11-01,102,Arrivals,Other
2007-12-01,115,Arrivals,Other
2008-01-01,99,Arrivals,Other
2008-02-01,135,Arrivals,Other
2008-03-01,103,Arrivals,Other
2008-04-01,143,Arrivals,Other
2008-05-01,121,Arrivals,Other
2008-06-01,127,Arrivals,Other
2008-07-01,165,Arrivals,Other
2008-08-01,144,Arrivals,Other
2008-09-01,127,Arrivals,Other
2008-10-01,116,Arrivals,Other
2008-11-01,121,Arrivals,Other
2008-12-01,106,Arrivals,Other
2009-01-01,90,Arrivals,Other
2009-02-01,138,Arrivals,Other
2009-03-01,148,Arrivals,Other
2009-04-01,117,Arrivals,Other
2009-05-01,145,Arrivals,Other
2009-06-01,126,Arrivals,Other
2009-07-01,158,Arrivals,Other
2009-08-01,158,Arrivals,Other
2009-09-01,166,Arrivals,Other
2009-10-01,134,Arrivals,Other
2009-11-01,60,Arrivals,Other
2009-12-01,82,Arrivals,Other
2010-01-01,89,Arrivals,Other
2010-02-01,111,Arrivals,Other
2010-03-01,88,Arrivals,Other
2010-04-01,80,Arrivals,Other
2010-05-01,76,Arrivals,Other
2010-06-01,66,Arrivals,Other
2010-07-01,103,Arrivals,Other
2010-08-01,93,Arrivals,Other
2010-09-01,95,Arrivals,Other
2010-10-01,105,Arrivals,Other
2010-11-01,82,Arrivals,Other
2010-12-01,102,Arrivals,Other
2011-01-01,71,Arrivals,Other
2011-02-01,95,Arrivals,Other
2011-03-01,98,Arrivals,Other
2011-04-01,72,Arrivals,Other
2011-05-01,64,Arrivals,Other
2011-06-01,70,Arrivals,Other
2011-07-01,127,Arrivals,Other
2011-08-01,101,Arrivals,Other
2011-09-01,102,Arrivals,Other
2011-10-01,92,Arrivals,Other
2011-11-01,102,Arrivals,Other
2011-12-01,101,Arrivals,Other
2012-01-01,115,Arrivals,Other
2012-02-01,131,Arrivals,Other
2012-03-01,119,Arrivals,Other
2012-04-01,76,Arrivals,Other
2012-05-01,78,Arrivals,Other
2012-06-01,90,Arrivals,Other
2012-07-01,96,Arrivals,Other
2012-08-01,107,Arrivals,Other
2012-09-01,100,Arrivals,Other
2012-10-01,126,Arrivals,Other
2012-11-01,116,Arrivals,Other
2012-12-01,129,Arrivals,Other
2013-01-01,110,Arrivals,Other
2013-02-01,135,Arrivals,Other
2013-03-01,86,Arrivals,Other
2013-04-01,66,Arrivals,Other
2013-05-01,81,Arrivals,Other
2013-06-01,90,Arrivals,Other
2013-07-01,114,Arrivals,Other
2013-08-01,128,Arrivals,Other
2013-09-01,130,Arrivals,Other
2013-10-01,138,Arrivals,Other
2013-11-01,160,Arrivals,Other
2013-12-01,153,Arrivals,Other
2014-01-01,144,Arrivals,Other
2014-02-01,182,Arrivals,Other
2014-03-01,109,Arrivals,Other
2014-04-01,75,Arrivals,Other
2014-05-01,70,Arrivals,Other
2014-06-01,78,Arrivals,Other
2014-07-01,102,Arrivals,Other
2014-08-01,164,Arrivals,Other
2014-09-01,113,Arrivals,Other
2014-10-01,162,Arrivals,Other
2014-11-01,154,Arrivals,Other
2014-12-01,126,Arrivals,Other
2015-01-01,139,Arrivals,Other
2015-02-01,170,Arrivals,Other
2015-03-01,124,Arrivals,Other
2015-04-01,86,Arrivals,Other
2015-05-01,86,Arrivals,Other
2015-06-01,114,Arrivals,Other
2015-07-01,113,Arrivals,Other
2015-08-01,97,Arrivals,Other
2015-09-01,101,Arrivals,Other
2015-10-01,157,Arrivals,Other
2015-11-01,126,Arrivals,Other
2015-12-01,132,Arrivals,Other
2016-01-01,101,Arrivals,Other
2016-02-01,116,Arrivals,Other
2016-03-01,119,Arrivals,Other
2016-04-01,67,Arrivals,Other
2016-05-01,83,Arrivals,Other
2016-06-01,90,Arrivals,Other
2016-07-01,96,Arrivals,Other
2016-08-01,92,Arrivals,Other
2016-09-01,89,Arrivals,Other
2016-10-01,81,Arrivals,Other
2016-11-01,131,Arrivals,Other
2016-12-01,111,Arrivals,Other
2017-01-01,93,Arrivals,Other
2017-02-01,96,Arrivals,Other
2017-03-01,110,Arrivals,Other
2017-04-01,85,Arrivals,Other
2017-05-01,43,Arrivals,Other
2017-06-01,57,Arrivals,Other
2017-07-01,68,Arrivals,Other
2017-08-01,95,Arrivals,Other
2017-09-01,93,Arrivals,Other
2017-10-01,101,Arrivals,Other
2017-11-01,118,Arrivals,Other
2017-12-01,120,Arrivals,Other
2018-01-01,107,Arrivals,Other
2018-02-01,118,Arrivals,Other
2018-03-01,120,Arrivals,Other
2018-04-01,52,Arrivals,Other
2018-05-01,51,Arrivals,Other
2018-06-01,44,Arrivals,Other
2018-07-01,82,Arrivals,Other
2018-08-01,90,Arrivals,Other
2018-09-01,85,Arrivals,Other
2018-10-01,94,Arrivals,Other
2018-11-01,99,Arrivals,Other
2018-12-01,89,Arrivals,Other
2019-01-01,115,Arrivals,Other
2019-02-01,190,Arrivals,Other
2019-03-01,111,Arrivals,Other
2019-04-01,65,Arrivals,Other
2019-05-01,61,Arrivals,Other
2019-06-01,73,Arrivals,Other
2019-07-01,81,Arrivals,Other
2019-08-01,88,Arrivals,Other
2019-09-01,202,Arrivals,Other
2019-10-01,913,Arrivals,Other
2019-11-01,1157,Arrivals,Other
2019-12-01,248,Arrivals,Other
2020-01-01,398,Arrivals,Other
2020-02-01,1614,Arrivals,Other
2020-03-01,1357,Arrivals,Other
2020-04-01,8,Arrivals,Other
2020-05-01,1,Arrivals,Other
2020-06-01,32,Arrivals,Other
2020-07-01,53,Arrivals,Other
2020-08-01,52,Arrivals,Other
2020-09-01,51,Arrivals,Other
2020-10-01,39,Arrivals,Other
2020-11-01,40,Arrivals,Other
2020-12-01,42,Arrivals,Other
2021-01-01,539,Arrivals,Other
2021-02-01,825,Arrivals,Other
2021-03-01,242,Arrivals,Other
2021-04-01,31,Arrivals,Other
2021-05-01,41,Arrivals,Other
2021-06-01,54,Arrivals,Other
2021-07-01,260,Arrivals,Other
2021-08-01,181,Arrivals,Other
2021-09-01,31,Arrivals,Other
2021-10-01,242,Arrivals,Other
2021-11-01,366,Arrivals,Other
2021-12-01,251,Arrivals,Other
2022-01-01,121,Arrivals,Other
2022-02-01,286,Arrivals,Other
2022-03-01,213,Arrivals,Other
2022-04-01,186,Arrivals,Other
2022-05-01,126,Arrivals,Other
2022-06-01,69,Arrivals,Other
2022-07-01,71,Arrivals,Other
2022-08-01,105,Arrivals,Other
2022-09-01,81,Arrivals,Other
2022-10-01,91,Arrivals,Other
2022-11-01,117,Arrivals,Other
2022-12-01,94,Arrivals,Other
2023-01-01,50,Arrivals,Other
2023-02-01,104,Arrivals,Other
2023-03-01,147,Arrivals,Other
2023-04-01,108,Arrivals,Other
2023-05-01,222,Arrivals,Other
2023-06-01,200,Arrivals,Other
2023-07-01,148,Arrivals,Other
2023-08-01,76,Arrivals,Other
2023-09-01,152,Arrivals,Other
2023-10-01,1052,Arrivals,Other
2023-11-01,1157,Arrivals,Other
2023-12-01,192,Arrivals,Other
2001-01-01,10541,Arrivals,TOTAL
2001-02-01,10448,Arrivals,TOTAL
2001-03-01,7870,Arrivals,TOTAL
2001-04-01,7666,Arrivals,TOTAL
2001-05-01,6766,Arrivals,TOTAL
2001-06-01,7820,Arrivals,TOTAL
2001-07-01,9868,Arrivals,TOTAL
2001-08-01,8876,Arrivals,TOTAL
2001-09-01,10345,Arrivals,TOTAL
2001-10-01,10549,Arrivals,TOTAL
2001-11-01,11390,Arrivals,TOTAL
2001-12-01,12458,Arrivals,TOTAL
2002-01-01,13956,Arrivals,TOTAL
2002-02-01,11982,Arrivals,TOTAL
2002-03-01,10945,Arrivals,TOTAL
2002-04-01,9338,Arrivals,TOTAL
2002-05-01,8371,Arrivals,TOTAL
2002-06-01,9531,Arrivals,TOTAL
2002-07-01,11315,Arrivals,TOTAL
2002-08-01,10751,Arrivals,TOTAL
2002-09-01,11403,Arrivals,TOTAL
2002-10-01,11075,Arrivals,TOTAL
2002-11-01,12167,Arrivals,TOTAL
2002-12-01,13212,Arrivals,TOTAL
2003-01-01,14184,Arrivals,TOTAL
2003-02-01,12109,Arrivals,TOTAL
2003-03-01,10014,Arrivals,TOTAL
2003-04-01,8572,Arrivals,TOTAL
2003-05-01,7677,Arrivals,TOTAL
2003-06-01,8206,Arrivals,TOTAL
2003-07-01,10102,Arrivals,TOTAL
2003-08-01,8931,Arrivals,TOTAL
2003-09-01,9399,Arrivals,TOTAL
2003-10-01,9380,Arrivals,TOTAL
2003-11-01,9958,Arrivals,TOTAL
2003-12-01,12059,Arrivals,TOTAL
2004-01-01,11778,Arrivals,TOTAL
2004-02-01,9876,Arrivals,TOTAL
2004-03-01,7391,Arrivals,TOTAL
2004-04-01,6822,Arrivals,TOTAL
2004-05-01,6612,Arrivals,TOTAL
2004-06-01,7023,Arrivals,TOTAL
2004-07-01,8521,Arrivals,TOTAL
2004-08-01,7630,Arrivals,TOTAL
2004-09-01,8541,Arrivals,TOTAL
2004-10-01,8408,Arrivals,TOTAL
2004-11-01,9116,Arrivals,TOTAL
2004-12-01,11778,Arrivals,TOTAL
2005-01-01,10990,Arrivals,TOTAL
2005-02-01,9456,Arrivals,TOTAL
2005-03-01,7507,Arrivals,TOTAL
2005-04-01,7468,Arrivals,TOTAL
2005-05-01,6993,Arrivals,TOTAL
2005-06-01,7231,Arrivals,TOTAL
2005-07-01,8232,Arrivals,TOTAL
2005-08-01,7972,Arrivals,TOTAL
2005-09-01,8849,Arrivals,TOTAL
2005-10-01,8630,Arrivals,TOTAL
2005-11-01,8875,Arrivals,TOTAL
2005-12-01,11779,Arrivals,TOTAL
2006-01-01,10921,Arrivals,TOTAL
2006-02-01,10110,Arrivals,TOTAL
2006-03-01,8115,Arrivals,TOTAL
2006-04-01,7496,Arrivals,TOTAL
2006-05-01,6798,Arrivals,TOTAL
2006-06-01,7621,Arrivals,TOTAL
2006-07-01,9192,Arrivals,TOTAL
2006-08-01,8674,Arrivals,TOTAL
2006-09-01,9721,Arrivals,TOTAL
2006-10-01,9379,Arrivals,TOTAL
2006-11-01,10365,Arrivals,TOTAL
2006-12-01,12295,Arrivals,TOTAL
2007-01-01,11356,Arrivals,TOTAL
2007-02-01,10610,Arrivals,TOTAL
2007-03-01,8969,Arrivals,TOTAL
2007-04-01,7731,Arrivals,TOTAL
2007-05-01,7191,Arrivals,TOTAL
2007-06-01,8049,Arrivals,TOTAL
2007-07-01,8936,Arrivals,TOTAL
2007-08-01,9413,Arrivals,TOTAL
2007-09-01,9770,Arrivals,TOTAL
2007-10-01,9322,Arrivals,TOTAL
2007-11-01,10231,Arrivals,TOTAL
2007-12-01,11872,Arrivals,TOTAL
2008-01-01,11098,Arrivals,TOTAL
2008-02-01,12026,Arrivals,TOTAL
2008-03-01,9178,Arrivals,TOTAL
2008-04-01,8426,Arrivals,TOTAL
2008-05-01,8531,Arrivals,TOTAL
2008-06-01,8856,Arrivals,TOTAL
2008-07-01,10288,Arrivals,TOTAL
2008-08-01,9784,Arrivals,TOTAL
2008-09-01,9674,Arrivals,TOTAL
2008-10-01,9898,Arrivals,TOTAL
2008-11-01,10126,Arrivals,TOTAL
2008-12-01,12109,Arrivals,TOTAL
2009-01-01,11557,Arrivals,TOTAL
2009-02-01,11576,Arrivals,TOTAL
2009-03-01,8537,Arrivals,TOTAL
2009-04-01,7452,Arrivals,TOTAL
2009-05-01,7263,Arrivals,TOTAL
2009-06-01,7459,Arrivals,TOTAL
2009-07-01,9336,Arrivals,TOTAL
2009-08-01,8256,Arrivals,TOTAL
2009-09-01,8786,Arrivals,TOTAL
2009-10-01,8567,Arrivals,TOTAL
2009-11-01,8809,Arrivals,TOTAL
2009-12-01,10667,Arrivals,TOTAL
2010-01-01,10111,Arrivals,TOTAL
2010-02-01,9864,Arrivals,TOTAL
2010-03-01,7680,Arrivals,TOTAL
2010-04-01,6669,Arrivals,TOTAL
2010-05-01,6292,Arrivals,TOTAL
2010-06-01,6719,Arrivals,TOTAL
2010-07-01,8837,Arrivals,TOTAL
2010-08-01,8309,Arrivals,TOTAL
2010-09-01,8607,Arrivals,TOTAL
2010-10-01,8674,Arrivals,TOTAL
2010-11-01,8483,Arrivals,TOTAL
2010-12-01,10254,Arrivals,TOTAL
2011-01-01,9761,Arrivals,TOTAL
2011-02-01,10310,Arrivals,TOTAL
2011-03-01,7787,Arrivals,TOTAL
2011-04-01,6869,Arrivals,TOTAL
2011-05-01,6441,Arrivals,TOTAL
2011-06-01,6553,Arrivals,TOTAL
2011-07-01,9102,Arrivals,TOTAL
2011-08-01,8318,Arrivals,TOTAL
2011-09-01,8487,Arrivals,TOTAL
2011-10-01,8051,Arrivals,TOTAL
2011-11-01,8678,Arrivals,TOTAL
2011-12-01,9849,Arrivals,TOTAL
2012-01-01,9594,Arrivals,TOTAL
2012-02-01,10455,Arrivals,TOTAL
2012-03-01,8324,Arrivals,TOTAL
2012-04-01,6211,Arrivals,TOTAL
2012-05-01,6439,Arrivals,TOTAL
2012-06-01,7226,Arrivals,TOTAL
2012-07-01,8350,Arrivals,TOTAL
2012-08-01,8127,Arrivals,TOTAL
2012-09-01,8730,Arrivals,TOTAL
2012-10-01,8571,Arrivals,TOTAL
2012-11-01,9065,Arrivals,TOTAL
2012-12-01,10670,Arrivals,TOTAL
2013-01-01,10226,Arrivals,TOTAL
2013-02-01,10032,Arrivals,TOTAL
2013-03-01,8557,Arrivals,TOTAL
2013-04-01,7324,Arrivals,TOTAL
2013-05-01,7184,Arrivals,TOTAL
2013-06-01,7532,Arrivals,TOTAL
2013-07-01,9584,Arrivals,TOTAL
2013-08-01,8931,Arrivals,TOTAL
2013-09-01,9163,Arrivals,TOTAL
2013-10-01,9699,Arrivals,TOTAL
2013-11-01,10050,Arrivals,TOTAL
2013-12-01,12000,Arrivals,TOTAL
2014-01-01,11138,Arrivals,TOTAL
2014-02-01,12196,Arrivals,TOTAL
2014-03-01,9845,Arrivals,TOTAL
2014-04-01,8439,Arrivals,TOTAL
2014-05-01,8282,Arrivals,TOTAL
2014-06-01,8947,Arrivals,TOTAL
2014-07-01,11575,Arrivals,TOTAL
2014-08-01,11218,Arrivals,TOTAL
2014-09-01,11392,Arrivals,TOTAL
2014-10-01,11218,Arrivals,TOTAL
2014-11-01,11352,Arrivals,TOTAL
2014-12-01,12578,Arrivals,TOTAL
2015-01-01,13356,Arrivals,TOTAL
2015-02-01,12639,Arrivals,TOTAL
2015-03-01,11044,Arrivals,TOTAL
2015-04-01,9064,Arrivals,TOTAL
2015-05-01,9005,Arrivals,TOTAL
2015-06-01,9476,Arrivals,TOTAL
2015-07-01,12842,Arrivals,TOTAL
2015-08-01,11893,Arrivals,TOTAL
2015-09-01,12319,Arrivals,TOTAL
2015-10-01,12623,Arrivals,TOTAL
2015-11-01,12328,Arrivals,TOTAL
2015-12-01,13536,Arrivals,TOTAL
2016-01-01,13964,Arrivals,TOTAL
2016-02-01,14488,Arrivals,TOTAL
2016-03-01,11239,Arrivals,TOTAL
2016-04-01,9546,Arrivals,TOTAL
2016-05-01,9548,Arrivals,TOTAL
2016-06-01,9856,Arrivals,TOTAL
2016-07-01,13018,Arrivals,TOTAL
2016-08-01,11113,Arrivals,TOTAL
2016-09-01,12278,Arrivals,TOTAL
2016-10-01,12234,Arrivals,TOTAL
2016-11-01,12291,Arrivals,TOTAL
2016-12-01,13549,Arrivals,TOTAL
2017-01-01,14173,Arrivals,TOTAL
2017-02-01,14098,Arrivals,TOTAL
2017-03-01,10884,Arrivals,TOTAL
2017-04-01,9123,Arrivals,TOTAL
2017-05-01,9328,Arrivals,TOTAL
2017-06-01,10168,Arrivals,TOTAL
2017-07-01,12927,Arrivals,TOTAL
2017-08-01,11232,Arrivals,TOTAL
2017-09-01,11562,Arrivals,TOTAL
2017-10-01,11789,Arrivals,TOTAL
2017-11-01,11775,Arrivals,TOTAL
2017-12-01,13043,Arrivals,TOTAL
2018-01-01,14102,Arrivals,TOTAL
2018-02-01,12924,Arrivals,TOTAL
2018-03-01,11030,Arrivals,TOTAL
2018-04-01,8749,Arrivals,TOTAL
2018-05-01,9351,Arrivals,TOTAL
2018-06-01,9571,Arrivals,TOTAL
2018-07-01,12904,Arrivals,TOTAL
2018-08-01,11765,Arrivals,TOTAL
2018-09-01,12001,Arrivals,TOTAL
2018-10-01,11794,Arrivals,TOTAL
2018-11-01,11725,Arrivals,TOTAL
2018-12-01,13098,Arrivals,TOTAL
2019-01-01,14008,Arrivals,TOTAL
2019-02-01,13210,Arrivals,TOTAL
2019-03-01,10859,Arrivals,TOTAL
2019-04-01,8702,Arrivals,TOTAL
2019-05-01,10266,Arrivals,TOTAL
2019-06-01,11185,Arrivals,TOTAL
2019-07-01,14307,Arrivals,TOTAL
2019-08-01,13953,Arrivals,TOTAL
2019-09-01,14789,Arrivals,TOTAL
2019-10-01,16829,Arrivals,TOTAL
2019-11-01,18223,Arrivals,TOTAL
2019-12-01,19411,Arrivals,TOTAL
2020-01-01,19903,Arrivals,TOTAL
2020-02-01,21073,Arrivals,TOTAL
2020-03-01,16243,Arrivals,TOTAL
2020-04-01,1135,Arrivals,TOTAL
2020-05-01,1381,Arrivals,TOTAL
2020-06-01,2450,Arrivals,TOTAL
2020-07-01,3783,Arrivals,TOTAL
2020-08-01,5025,Arrivals,TOTAL
2020-09-01,5437,Arrivals,TOTAL
2020-10-01,5063,Arrivals,TOTAL
2020-11-01,4848,Arrivals,TOTAL
2020-12-01,5103,Arrivals,TOTAL
2021-01-01,5031,Arrivals,TOTAL
2021-02-01,5025,Arrivals,TOTAL
2021-03-01,4908,Arrivals,TOTAL
2021-04-01,5613,Arrivals,TOTAL
2021-05-01,5259,Arrivals,TOTAL
2021-06-01,4833,Arrivals,TOTAL
2021-07-01,5735,Arrivals,TOTAL
2021-08-01,3039,Arrivals,TOTAL
2021-09-01,2827,Arrivals,TOTAL
2021-10-01,3934,Arrivals,TOTAL
2021-11-01,4140,Arrivals,TOTAL
2021-12-01,5115,Arrivals,TOTAL
2022-01-01,3567,Arrivals,TOTAL
2022-02-01,2916,Arrivals,TOTAL
2022-03-01,7193,Arrivals,TOTAL
2022-04-01,7292,Arrivals,TOTAL
2022-05-01,7401,Arrivals,TOTAL
2022-06-01,8166,Arrivals,TOTAL
2022-07-01,11435,Arrivals,TOTAL
2022-08-01,10198,Arrivals,TOTAL
2022-09-01,12559,Arrivals,TOTAL
2022-10-01,12823,Arrivals,TOTAL
2022-11-01,17668,Arrivals,TOTAL
2022-12-01,17914,Arrivals,TOTAL
2023-01-01,17702,Arrivals,TOTAL
2023-02-01,20591,Arrivals,TOTAL
2023-03-01,24210,Arrivals,TOTAL
2023-04-01,19830,Arrivals,TOTAL
2023-05-01,20386,Arrivals,TOTAL
2023-06-01,20950,Arrivals,TOTAL
2023-07-01,19899,Arrivals,TOTAL
2023-08-01,23457,Arrivals,TOTAL
2023-09-01,21773,Arrivals,TOTAL
2023-10-01,20534,Arrivals,TOTAL
2023-11-01,22530,Arrivals,TOTAL
2023-12-01,22793,Arrivals,TOTAL
